tick,lane,generating,fed,fedSrc,encArgmax,refArgmax,top1,encPick,refPick,pickAgree,refTop1Margin,relErrRms,serveSec
39,40,False,476,prompt,3986,3986,True,3986,3986,True,1.2587,0.009843,188.0
39,41,True,3313,fhe,4775,4775,True,4775,4775,True,1.0445,0.001448,188.0
39,42,True,629,fhe,273,273,True,273,273,True,5.9435,0.000742,188.0
39,43,True,1293,fhe,2798,2798,True,2798,2798,True,0.6311,0.001643,188.0
39,44,False,9580,prompt,84,84,True,84,84,True,8.821,0.000664,188.0
39,45,False,5536,prompt,15,15,True,390,390,True,0.977,0.003299,188.0
39,46,True,4555,fhe,849,849,True,849,849,True,0.1365,0.000416,188.0
39,47,True,15,fhe,380,380,True,733,733,True,0.9433,0.001176,188.0
39,48,False,1650,prompt,13,13,True,13,13,True,2.8788,0.000915,188.0
39,49,False,253,prompt,9749,9749,True,1617,1617,True,0.0349,0.001722,188.0
39,50,True,510,fhe,6963,6963,True,6963,6963,True,0.351,0.001881,188.0
39,51,True,352,fhe,310,310,True,556,556,True,2.2654,0.004484,188.0
39,52,False,33341,prompt,253,253,True,253,253,True,1.6291,0.00066,188.0
39,53,True,15,prompt,187,187,True,187,187,True,0.6989,0.00043,188.0
39,54,True,1711,fhe,15178,15178,True,15178,15178,True,0.9361,0.003276,188.0
39,55,True,43093,fhe,310,310,True,7121,7121,True,0.9251,0.001901,188.0
39,56,False,15,prompt,187,187,True,187,187,True,0.0988,0.001415,188.0
39,57,False,8123,prompt,875,875,True,875,875,True,0.7146,0.000758,188.0
39,58,True,407,fhe,253,253,True,253,253,True,0.2243,0.001117,188.0
39,59,True,9046,fhe,937,937,True,937,937,True,0.3961,0.004382,188.0
39,60,False,7819,prompt,15,15,True,12060,12060,True,0.5962,0.001367,188.0
39,61,True,15,prompt,187,187,True,187,187,True,0.7474,0.00397,188.0
39,62,True,15,fhe,22,22,True,22,22,True,0.2177,0.007913,188.0
39,63,True,510,fhe,1232,1232,True,1232,1232,True,1.3733,0.0013,188.0
40,0,False,1128,prompt,4609,4609,True,4609,4609,True,1.0038,0.00409,188.0
40,1,False,3666,prompt,19268,19268,True,19268,19268,True,5.3657,0.007741,188.0
40,2,True,10864,fhe,4177,4177,True,4023,4023,True,1.0885,0.000937,188.0
40,3,True,15,fhe,380,380,True,187,187,True,0.5226,0.000794,188.0
40,4,False,3678,prompt,326,326,True,326,326,True,0.851,0.001853,188.0
40,5,True,4444,fhe,310,310,True,310,310,True,0.566,0.001759,188.0
40,6,True,369,fhe,247,247,True,247,247,True,0.6501,0.001007,188.0
40,7,True,2456,fhe,3272,3272,True,3272,3272,True,1.3295,0.001095,188.0
40,8,False,281,prompt,320,320,True,320,320,True,0.6685,0.00157,188.0
40,9,True,2847,fhe,3075,3075,True,3075,3075,True,1.0239,0.00245,188.0
40,10,True,253,fhe,2454,2454,True,2454,2454,True,0.1369,0.000791,188.0
40,11,True,13,fhe,2798,2798,True,2798,2798,True,2.0833,0.001695,188.0
40,12,False,274,prompt,281,281,True,281,281,True,1.6809,0.004292,188.0
40,13,True,1774,fhe,2181,2181,True,2181,2181,True,1.8838,0.001048,188.0
40,14,True,1056,fhe,14234,14234,True,14234,14234,True,0.294,0.001534,188.0
40,15,True,7431,fhe,310,310,True,1364,1364,True,0.4171,0.003532,188.0
40,16,False,253,prompt,1182,1182,True,1182,1182,True,0.4489,0.001938,188.0
40,17,True,671,fhe,2130,2130,True,2130,2130,True,3.522,0.001335,188.0
40,18,True,15,fhe,187,187,True,187,187,True,0.872,0.002065,188.0
40,19,True,1264,fhe,14636,14636,True,14636,14636,True,0.4271,0.000895,188.0
40,20,False,3153,prompt,15,15,True,285,285,True,0.7887,0.001115,188.0
40,21,True,15,prompt,187,187,True,187,187,True,1.9703,0.00137,188.0
40,22,True,483,fhe,257,257,True,257,257,True,4.0535,0.00603,188.0
40,23,True,3127,fhe,13,13,True,13,13,True,3.409,0.004494,188.0
40,24,False,521,prompt,3392,3392,True,3392,3392,True,0.4907,0.002179,188.0
40,25,False,1246,prompt,15,15,True,15,15,True,1.0505,0.001316,188.0
40,26,True,7952,fhe,15,15,True,689,689,True,0.0275,0.000768,188.0
40,27,True,247,fhe,4030,4030,True,4030,4030,True,0.6804,0.001234,188.0
40,28,False,3523,prompt,13,13,True,13,13,True,1.2353,0.001916,188.0
40,29,True,40918,fhe,668,668,True,668,668,True,3.9137,0.00335,188.0
40,30,True,281,fhe,253,253,True,253,253,True,3.0776,0.001205,188.0
40,31,True,745,fhe,253,253,True,253,253,True,1.7666,0.002908,188.0
40,32,False,15,prompt,21108,21108,True,21108,21108,True,2.3151,0.00236,188.0
40,33,False,933,prompt,1107,1107,True,1107,1107,True,4.2065,0.002289,188.0
40,34,True,510,fhe,806,806,True,806,806,True,0.1964,0.002494,188.0
40,35,True,19,fhe,1269,1269,True,1269,1269,True,0.5377,0.002033,188.0
40,36,False,15,prompt,187,187,True,187,187,True,0.0567,0.00132,188.0
40,37,True,253,fhe,3416,3416,True,3416,3416,True,0.4861,0.001086,188.0
40,38,True,3668,fhe,310,310,True,32,32,True,2.2438,0.001257,188.0
40,39,True,1269,fhe,8437,8437,True,8437,8437,True,0.9445,0.002105,188.0
40,40,False,3986,prompt,598,598,True,598,598,True,0.4185,0.001112,188.0
40,41,True,4775,fhe,11981,11981,True,11981,11981,True,0.2819,0.00182,188.0
40,42,True,273,fhe,253,253,True,247,247,True,0.6786,0.001575,188.0
40,43,True,2798,fhe,2728,2728,True,3237,3237,True,1.7043,0.004348,188.0
40,44,False,84,prompt,715,715,True,625,625,True,0.2677,0.001242,188.0
40,45,True,15,prompt,187,187,True,187,187,True,1.3214,0.001319,188.0
40,46,True,849,fhe,1199,1199,True,1199,1199,True,0.3503,0.001606,188.0
40,47,True,733,fhe,310,310,True,671,671,True,2.0114,0.00077,188.0
40,48,False,13,prompt,253,253,True,604,604,True,0.1945,0.001363,188.0
40,49,False,8984,prompt,15,15,True,3746,3746,True,1.0688,0.000404,188.0
40,50,True,6963,fhe,41635,41635,True,41635,41635,True,4.8223,0.001847,188.0
40,51,True,556,fhe,247,247,True,247,247,True,0.4318,0.004101,188.0
40,52,False,253,prompt,8099,8099,True,8099,8099,True,0.2159,0.001599,188.0
40,53,True,187,fhe,510,510,True,510,510,True,1.0695,0.001606,188.0
40,54,True,15178,fhe,15,15,True,285,285,True,0.0294,0.002563,188.0
40,55,True,7121,fhe,310,310,True,556,556,True,1.2846,0.001369,188.0
40,56,False,2732,prompt,253,253,True,253,253,True,0.4385,0.000849,188.0
40,57,False,273,prompt,253,253,True,1959,1959,True,2.1024,0.003439,188.0
40,58,True,253,fhe,5112,5112,True,5112,5112,True,1.2444,0.001275,188.0
40,59,True,937,fhe,753,753,True,753,753,True,1.6786,0.000536,188.0
40,60,False,15,prompt,380,380,True,2091,2091,True,0.8238,0.001267,188.0
40,61,True,187,fhe,510,510,True,510,510,True,1.0148,0.001767,188.0
40,62,True,22,fhe,5499,5499,True,5499,5499,True,0.5565,0.002218,188.0
40,63,True,1232,fhe,273,273,True,9513,9513,True,1.7854,0.001694,188.0
41,0,False,4609,prompt,3153,3153,True,403,403,True,1.1788,0.001326,188.0
41,1,False,19268,prompt,253,253,True,253,253,True,1.4122,0.000861,188.0
41,2,True,4023,fhe,273,273,True,273,273,True,5.3704,0.000569,188.0
41,3,True,187,fhe,510,510,True,48,48,True,2.618,0.002015,188.0
41,4,False,326,prompt,5997,5997,True,5997,5997,True,0.3369,0.001331,188.0
41,5,True,310,fhe,4704,4704,True,4704,4704,True,0.7512,0.000997,188.0
41,6,True,247,fhe,8474,8474,True,8474,8474,True,0.3852,0.000597,188.0
41,7,True,3272,fhe,39,39,True,39,39,True,1.0121,0.001347,188.0
41,8,False,513,prompt,2712,2712,True,2712,2712,True,0.4734,0.002209,188.0
41,9,True,3075,fhe,13,13,True,285,285,True,1.9079,0.000754,188.0
41,10,True,2454,fhe,273,273,True,273,273,True,7.8633,0.003533,188.0
41,11,True,2798,fhe,2728,2728,True,2728,2728,True,4.7629,0.001629,188.0
41,12,False,432,prompt,253,253,True,581,581,True,0.5838,0.002468,188.0
41,13,True,2181,fhe,281,281,True,670,670,True,0.4558,0.00081,188.0
41,14,True,14234,fhe,15,15,True,15,15,True,1.2076,0.001108,188.0
41,15,True,1364,fhe,320,320,True,452,452,True,0.2194,0.00325,188.0
41,16,False,2762,prompt,1269,1269,True,1269,1269,True,1.839,0.001436,188.0
41,17,True,2130,fhe,275,275,True,275,275,True,0.3851,0.003583,188.0
41,18,True,187,fhe,510,510,True,1147,1147,True,1.7472,0.001881,188.0
41,19,True,14636,fhe,310,310,True,310,310,True,2.5545,0.002253,188.0
41,20,False,15,prompt,187,187,True,187,187,True,0.1097,0.000694,188.0
41,21,True,187,fhe,510,510,True,510,510,True,1.0495,0.000613,188.0
41,22,True,257,fhe,15,15,True,313,313,True,0.3913,0.001071,188.0
41,23,True,13,fhe,3307,3307,True,3307,3307,True,2.7786,0.000748,188.0
41,24,False,3392,prompt,13,13,True,17163,17163,True,1.2042,0.000944,188.0
41,25,True,15,prompt,187,187,True,187,187,True,0.7188,0.003763,188.0
41,26,True,689,fhe,673,673,True,673,673,True,1.481,0.000541,188.0
41,27,True,4030,fhe,13,13,True,1127,1127,True,0.3378,0.000831,188.0
41,28,False,247,prompt,6194,6194,True,637,637,True,0.2634,0.001729,188.0
41,29,True,668,fhe,3249,3249,True,3249,3249,True,0.7382,0.000954,188.0
41,30,True,253,fhe,5101,5101,True,5101,5101,True,2.2352,0.001658,188.0
41,31,True,253,fhe,8852,8852,True,8852,8852,True,2.7815,0.003971,188.0
41,32,False,21108,prompt,285,285,True,285,285,True,4.6351,0.004651,188.0
41,33,False,1107,prompt,846,846,True,846,846,True,2.7256,0.002573,188.0
41,34,True,806,fhe,1929,1929,True,6264,6264,True,0.0483,0.006404,188.0
41,35,True,1269,fhe,8437,8437,True,8437,8437,True,0.8573,0.001038,188.0
41,36,False,443,prompt,48059,48059,True,48059,48059,True,0.6796,0.000682,188.0
41,37,True,3416,fhe,369,369,True,6225,6225,True,0.9554,0.004235,188.0
41,38,True,32,fhe,1422,1422,True,1422,1422,True,0.6703,0.002969,188.0
41,39,True,8437,fhe,19,19,True,17,17,True,0.1746,0.000503,188.0
41,40,False,3925,prompt,3272,3272,True,3272,3272,True,0.8374,0.003866,188.0
41,41,True,11981,fhe,313,313,True,313,313,True,0.087,0.004645,188.0
41,42,True,247,fhe,4067,4067,True,4067,4067,True,1.0425,0.002126,188.0
41,43,True,3237,fhe,15,15,True,13,13,True,1.6043,0.001206,188.0
41,44,False,715,prompt,16173,16173,True,16173,16173,True,2.5976,0.005746,188.0
41,45,True,187,fhe,510,510,True,510,510,True,1.0483,0.003935,188.0
41,46,True,1199,fhe,1824,1824,True,273,273,True,1.3018,0.000826,188.0
41,47,True,671,fhe,556,556,True,4428,4428,True,1.4245,0.001761,188.0
41,48,False,247,prompt,1436,1436,True,5406,5406,True,0.3996,0.001231,188.0
41,49,True,15,prompt,187,187,True,187,187,True,0.9746,0.001121,188.0
41,50,True,41635,fhe,273,273,True,273,273,True,0.039,0.000502,188.0
41,51,True,247,fhe,2264,2264,True,2264,2264,True,0.7221,0.003274,188.0
41,52,False,2914,prompt,3369,3369,True,3369,3369,True,1.0956,0.00181,188.0
41,53,True,510,fhe,954,954,True,954,954,True,0.2789,0.001656,188.0
41,54,True,285,fhe,1973,1973,True,1265,1265,True,0.521,0.001761,188.0
41,55,True,556,fhe,644,644,True,644,644,True,0.288,0.000822,188.0
41,56,False,34528,prompt,432,432,True,432,432,True,0.4756,0.001732,188.0
41,57,False,3998,prompt,1341,1341,True,1341,1341,True,1.6216,0.005112,188.0
41,58,True,5112,fhe,46041,46041,True,46041,46041,True,0.9429,0.000775,188.0
41,59,True,753,fhe,1263,1263,True,1263,1263,True,0.069,0.001179,188.0
41,60,False,2058,prompt,253,253,True,253,253,True,2.0061,0.00182,188.0
41,61,True,510,fhe,20035,20035,True,10688,10688,True,0.2953,0.004825,188.0
41,62,True,5499,fhe,17121,17121,True,17121,17121,True,2.2135,0.004242,188.0
41,63,True,9513,fhe,342,342,True,342,342,True,0.4182,0.002717,188.0
42,0,False,452,prompt,247,247,True,247,247,True,0.4952,0.001663,188.0
42,1,False,849,prompt,253,253,True,253,253,True,1.1309,0.00106,188.0
42,2,True,273,fhe,9946,9946,True,9946,9946,True,0.7823,0.00218,188.0
42,3,True,48,fhe,8705,8705,True,8705,8705,True,0.0764,0.003807,188.0
42,4,False,4948,prompt,27892,27892,True,27892,27892,True,0.9177,0.002802,188.0
42,5,True,4704,fhe,281,281,True,281,281,True,1.6612,0.000641,188.0
42,6,True,8474,fhe,387,387,True,387,387,True,0.7134,0.001632,188.0
42,7,True,39,fhe,15,15,True,313,313,True,0.132,0.001382,188.0
42,8,False,667,prompt,5237,5237,True,5237,5237,True,0.6154,0.004871,188.0
42,9,True,285,fhe,25699,25699,True,25699,25699,True,0.4916,0.002833,188.0
42,10,True,273,fhe,7952,7952,True,7952,7952,True,0.5213,0.00133,188.0
42,11,True,2728,fhe,13,13,True,13,13,True,0.7017,0.000608,188.0
42,12,False,6208,prompt,281,281,True,281,281,True,5.0194,0.001069,188.0
42,13,True,670,fhe,6749,6749,True,436,436,True,0.2379,0.002362,188.0
42,14,True,15,fhe,187,187,True,733,32632,False,0.3942,0.002629,188.0
42,15,True,452,fhe,644,644,True,644,644,True,0.1099,0.001063,188.0
42,16,False,1182,prompt,14,14,True,7844,7844,True,1.1946,0.001765,188.0
42,17,True,275,fhe,253,253,True,253,253,True,2.154,0.000619,188.0
42,18,True,1147,fhe,310,310,True,310,310,True,0.208,0.003965,188.0
42,19,True,310,fhe,12660,12660,True,16951,16951,True,2.029,0.002057,188.0
42,20,False,15997,prompt,1652,1652,True,1652,1652,True,0.2103,0.00413,188.0
42,21,True,510,fhe,3159,3159,True,3159,3159,True,0.1783,0.001085,188.0
42,22,True,313,fhe,1010,1010,True,1010,1010,True,1.182,0.001631,188.0
42,23,True,3307,fhe,13,13,True,13,13,True,3.5969,0.003146,188.0
42,24,False,574,prompt,25415,25415,True,25415,25415,True,0.6731,0.001136,188.0
42,25,True,187,fhe,510,510,True,510,510,True,1.766,0.00118,188.0
42,26,True,673,fhe,15,15,True,15,15,True,0.6456,0.000943,188.0
42,27,True,1127,fhe,15,15,True,387,387,True,0.3297,0.000547,188.0
42,28,False,637,prompt,369,369,True,369,369,True,1.2256,0.005394,188.0
42,29,True,3249,fhe,432,432,True,432,432,True,5.8107,0.000563,188.0
42,30,True,5101,fhe,15,15,True,390,390,True,0.4689,0.001357,188.0
42,31,True,8852,fhe,273,273,True,273,273,True,3.037,0.001281,188.0
42,32,False,285,prompt,1563,1563,True,1563,1563,True,4.5898,0.006416,188.0
42,33,False,846,prompt,253,253,True,253,253,True,3.3646,0.001147,188.0
42,34,True,6264,fhe,897,897,True,2898,2898,True,0.9873,0.00327,188.0
42,35,True,8437,fhe,19,19,True,17,17,True,0.1926,0.001106,188.0
42,36,False,48059,prompt,285,285,True,285,285,True,0.5892,0.002758,188.0
42,37,True,6225,fhe,275,275,True,275,275,True,0.331,0.000974,188.0
42,38,True,1422,fhe,476,476,True,476,476,True,0.8357,0.004046,188.0
42,39,True,17,fhe,23664,34703,False,34703,34703,True,0.0124,0.00092,188.0
42,40,False,3272,prompt,36,36,True,36,36,True,2.1231,0.001501,188.0
42,41,True,313,fhe,47,47,True,47,47,True,2.5216,0.006352,188.0
42,42,True,4067,fhe,3434,3434,True,3434,3434,True,0.2093,0.000715,188.0
42,43,True,13,fhe,285,285,True,285,285,True,0.8523,0.003131,188.0
42,44,False,16173,prompt,15,15,True,15,15,True,0.5398,0.001059,188.0
42,45,True,510,fhe,14910,14910,True,14910,14910,True,1.2397,0.001818,188.0
42,46,True,273,fhe,247,247,True,247,247,True,0.6675,0.000996,188.0
42,47,True,4428,fhe,247,247,True,9946,9946,True,0.9331,0.001185,188.0
42,48,False,12494,prompt,1537,1537,True,1537,1537,True,0.8981,0.002742,188.0
42,49,True,187,fhe,10859,10859,True,8836,8836,True,0.3741,0.001227,188.0
42,50,True,273,fhe,1495,1495,True,1495,1495,True,1.6995,0.002677,188.0
42,51,True,2264,fhe,19099,19099,True,19099,19099,True,0.3588,0.001604,188.0
42,52,False,8597,prompt,13,13,True,369,369,True,0.1511,0.002426,188.0
42,53,True,954,fhe,8530,8530,True,8530,8530,True,0.5893,0.002433,188.0
42,54,True,1265,fhe,689,689,True,689,689,True,0.702,0.001611,188.0
42,55,True,644,fhe,247,247,True,908,908,True,0.1913,0.001193,188.0
42,56,False,432,prompt,21245,21245,True,21245,21245,True,1.8974,0.002524,188.0
42,57,False,8837,prompt,15,15,True,15,15,True,1.5814,0.001832,188.0
42,58,True,46041,fhe,7406,7406,True,7406,7406,True,0.1396,0.003083,188.0
42,59,True,1263,fhe,820,820,True,820,820,True,0.4704,0.000508,188.0
42,60,False,2360,prompt,13,13,True,597,597,True,0.7337,0.000614,188.0
42,61,True,10688,fhe,273,273,True,273,273,True,2.1434,0.001066,188.0
42,62,True,17121,fhe,10,10,True,10,10,True,4.1774,0.001538,188.0
42,63,True,342,fhe,23993,23993,True,6315,6315,True,0.1053,0.002533,188.0
43,0,False,21076,prompt,2675,2675,True,2675,2675,True,2.7714,0.001307,188.0
43,1,False,3603,prompt,403,403,True,403,403,True,0.9568,0.000924,188.0
43,2,True,9946,fhe,285,285,True,3678,3678,True,0.1051,0.001097,188.0
43,3,True,8705,fhe,1824,1824,True,5254,5254,True,0.5559,0.004707,188.0
43,4,False,1355,prompt,27892,27892,True,27892,27892,True,3.7004,0.001997,188.0
43,5,True,281,fhe,1756,1756,True,14638,14638,True,2.3586,0.001735,188.0
43,6,True,387,fhe,253,253,True,253,253,True,1.3204,0.000937,188.0
43,7,True,313,fhe,740,740,True,740,740,True,0.4679,0.003184,188.0
43,8,False,1805,prompt,685,685,True,685,685,True,1.202,0.000623,188.0
43,9,True,25699,fhe,275,275,True,672,672,True,1.2691,0.00245,188.0
43,10,True,7952,fhe,1818,1818,True,1818,1818,True,6.4778,0.003019,188.0
43,11,True,13,fhe,285,285,True,8401,8401,True,1.6263,0.001702,188.0
43,12,False,281,prompt,6208,6208,True,30781,30781,True,0.5857,0.006272,188.0
43,13,True,436,fhe,310,310,True,11562,11562,True,0.1886,0.001507,188.0
43,14,True,733,fhe,310,310,True,434,434,True,1.4247,0.001319,188.0
43,15,True,644,fhe,10544,10544,True,5686,5686,True,0.4603,0.001464,188.0
43,16,False,14,prompt,10565,10565,True,10565,10565,True,3.6114,0.010222,188.0
43,17,True,253,fhe,1563,1563,True,1563,1563,True,6.2046,0.000878,188.0
43,18,True,310,fhe,247,247,True,581,581,True,0.1023,0.002333,188.0
43,19,True,16951,fhe,3272,3272,True,3272,3272,True,0.3635,0.001195,188.0
43,20,False,1652,prompt,9313,9313,True,23993,23993,True,0.6246,0.001677,188.0
43,21,True,3159,fhe,773,773,True,773,773,True,0.0884,0.005189,188.0
43,22,True,1010,fhe,3583,3583,True,3583,3583,True,0.1729,0.001477,188.0
43,23,True,13,fhe,3495,3495,True,3495,3495,True,1.8688,0.0011,188.0
43,24,False,643,prompt,5827,5827,True,5827,5827,True,0.3122,0.001685,188.0
43,25,True,510,fhe,22852,22852,True,22852,22852,True,1.0198,0.001014,188.0
43,26,True,15,fhe,28678,28678,True,45273,45273,True,0.1476,0.003319,188.0
43,27,True,387,fhe,253,253,True,253,253,True,2.9547,0.000922,188.0
43,28,False,7428,prompt,7808,7808,True,7808,7808,True,0.3988,0.003983,188.0
43,29,True,432,fhe,253,253,True,253,253,True,2.0208,0.003225,188.0
43,30,True,390,fhe,643,643,True,643,643,True,0.1585,0.003276,188.0
43,31,True,273,fhe,10869,10869,True,10869,10869,True,1.2576,0.000844,188.0
43,32,False,1563,prompt,253,253,True,253,253,True,7.1578,0.003325,188.0
43,33,False,253,prompt,7967,7967,True,7967,7967,True,0.759,0.001409,188.0
43,34,True,2898,fhe,273,273,True,273,273,True,1.539,0.00408,188.0
43,35,True,17,fhe,34703,34703,True,34703,34703,True,0.0198,0.002046,188.0
43,36,False,9096,prompt,253,253,True,18332,18332,True,0.1589,0.001613,188.0
43,37,True,275,fhe,253,253,True,2914,2914,True,1.0248,0.001982,188.0
43,38,True,476,fhe,897,897,True,897,897,True,0.0608,0.003287,188.0
43,39,True,34703,fhe,3641,3641,True,3641,3641,True,4.197,0.002818,188.0
43,40,False,330,prompt,313,313,True,313,313,True,0.9417,0.002787,188.0
43,41,True,47,fhe,18582,18582,True,18582,18582,True,1.6924,0.001577,188.0
43,42,True,3434,fhe,281,281,True,1925,1925,True,2.2015,0.0007,188.0
43,43,True,285,fhe,326,326,True,1014,1014,True,0.8711,0.003619,188.0
43,44,False,15,prompt,380,380,True,187,187,True,1.2647,0.000598,188.0
43,45,True,14910,fhe,403,403,True,275,275,True,0.236,0.00125,188.0
43,46,True,247,fhe,1818,1818,True,8281,8281,True,1.2577,0.002022,188.0
43,47,True,9946,fhe,13,13,True,13,13,True,0.5643,0.001271,188.0
43,48,False,670,prompt,247,247,True,247,247,True,0.0743,0.001018,188.0
43,49,True,8836,fhe,342,342,True,665,665,True,1.4359,0.004673,188.0
43,50,True,1495,fhe,403,403,True,452,452,True,2.0785,0.001109,188.0
43,51,True,19099,fhe,273,273,True,273,273,True,5.7908,0.000691,188.0
43,52,False,247,prompt,2829,2829,True,2829,2829,True,0.4449,0.002939,188.0
43,53,True,8530,fhe,8281,8281,True,21646,21646,True,0.4842,0.003178,188.0
43,54,True,689,fhe,15,15,True,969,969,True,1.6282,0.001598,188.0
43,55,True,908,fhe,323,323,True,347,347,True,0.7245,0.0006,188.0
43,56,False,21245,prompt,13,13,True,275,275,True,0.4701,0.000595,188.0
43,57,True,15,prompt,187,187,True,187,187,True,1.912,0.000649,188.0
43,58,True,7406,fhe,14,14,True,14,14,True,1.4876,0.001197,188.0
43,59,True,820,fhe,14,14,True,14,14,True,2.441,0.002271,188.0
43,60,False,253,prompt,11260,11260,True,11260,11260,True,1.5167,0.001312,188.0
43,61,True,273,fhe,20035,20035,True,20035,20035,True,0.2484,0.003841,188.0
43,62,True,10,fhe,273,273,True,273,273,True,4.0172,0.001189,188.0
43,63,True,6315,fhe,21295,21295,True,21295,21295,True,5.3928,0.000973,188.0
44,0,False,2675,prompt,13403,13403,True,13403,13403,True,1.2218,0.001507,188.0
44,1,False,275,prompt,253,253,True,247,247,True,1.6124,0.00062,188.0
44,2,True,3678,fhe,13,13,True,326,326,True,0.2314,0.001789,188.0
44,3,True,5254,fhe,17355,17355,True,17355,17355,True,2.8955,0.003519,188.0
